artists,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_0,ts_1,ts_3,ts_4,ts_5,track_genre_encoded
Unknown Brain;NotEvenTanner,Hollywood Perfect,1.1091021744522997,-0.6054141308114056,1,0.5079649154727143,0.4871239119764848,0.8202505322006819,0,-0.1278721064553435,-1.0685004226459538,-0.4844583526678835,-0.5942259440060831,1.073541072783974,1.1370984249107978,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Rudimental;Anne-Marie;Tion Wayne,Come Over,-1.0971432930051082,0.009971901833532191,0,1.2718708520121,0.2888566329312879,0.5632803335527005,1,-0.5515555499809461,-0.9974454205002897,-0.47621221823909043,-0.4465192183603706,0.45120500790696194,0.5555750325215295,edm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
Sam Feldt;RANI,Post Malone (feat. RANI),1.333466120295426,-0.443197224665905,0,0.27105737819151215,0.1845054334338156,0.909731226372747,1,0.6545624520861907,-0.9095616020569683,-0.4844583526678835,-0.6270496608162414,0.8012690444002813,-0.19607959330704886,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Matoma;Brando,The Bender,-1.0971432930051082,-0.30426268602285894,0,0.8367345590466267,1.019315029413593,0.3606103852142626,1,-0.7008999055531893,-0.9536370733127375,-0.4444493300689247,-0.6270496608162414,-0.921823935227947,0.34276598383941514,edm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
Matoma;Brando,The Bender,-1.0597493020312538,-0.30426268602285894,0,0.8367345590466267,1.019315029413593,0.3606103852142626,1,-0.7008999055531893,-0.9536370733127375,-0.4444493300689247,-0.6270496608162414,-0.921823935227947,0.34276598383941514,edm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
Hot Shade;Nomi Bontegard,Melodies,1.146496165426154,-0.6384455500837701,0,0.7642118435523813,0.20885404664989243,0.6793757982990206,1,-0.18468789390130558,-0.930931527514311,-0.4844583526678835,-0.6582321917858918,0.9879698638633848,-0.48239949971782886,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Kygo;Dean Lewis,Never Really Loved Me (with Dean Lewis),1.632618048086261,-0.053319561244137316,0,0.387093722982305,0.1845054334338156,0.6645388284961312,1,-0.5970081799377157,-0.34352570150560696,-0.4844583526678835,-0.5244755457844965,-0.8829279311731337,0.12702626973290204,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Matoma;Becky Hill,False Alarm,-1.0971432930051082,0.25776381795935366,0,0.5611482401684943,0.4975590319262321,0.46737538441443593,0,-0.8372577954234981,-1.0976703708952265,-0.4843352714762241,-0.80922128911262,-1.0346223469869056,-0.3299133143545871,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
Rudimental;Jess Glynne;Macklemore;Dan Caplen,These Days,-1.0971432930051082,0.08176037395741473,0,0.5804876309669598,0.7271316708206711,0.8769981177354446,1,-0.595384871724974,-0.6133210104045569,-0.4844583526678835,-0.4424162537591008,0.5095490139891815,-0.6584836473004476,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Bruno Martini;David Hodges,Bring Me To Life,-1.0971432930051082,-0.905102514439677,0,1.0446330101301307,0.8349612436347253,0.4737996393806354,0,-0.48986983789675886,-0.6881157495052559,-0.47153940872944106,-0.7058265811606214,0.7234770362906547,0.1280336859725391,edm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
Bob Sinclar,Summer Moonlight - Club Mix,-1.0971432930051082,2.170336451833193,0,0.7690466912519976,0.8523531102176375,0.7676328248584762,1,0.6870286163410262,-1.0972429723860795,-0.4843859699323419,2.380423391914514,-0.4395134849482623,0.4340745284683355,edm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
Kygo;Sasha Alex Sloan,This Town (feat. Sasha Alex Sloan),1.1838901564000086,-0.05160327795996846,0,0.9769451423355014,-0.4868206166665889,0.2847429932324775,0,-0.29831946879322974,0.23613352652481046,-0.4842558642557987,-0.5778140856010039,0.1633745779013434,1.0438055755674414,edm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
MBNN;Rowald Steyn,ilomilo,1.221284147373863,-0.35033504467575244,0,1.4217511307002069,0.34103223268002403,0.5472196961372016,0,-0.4996096871732094,-0.8903286691453601,-0.4618578360852656,-0.5490933333921153,-0.921823935227947,0.1595688670496621,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
Gryffin;ILLENIUM;Daya,Feel Good (feat. Daya),1.408254102243135,0.5937755084706087,0,0.44027704767808507,0.4105996990116718,0.7734452460183711,1,-0.7788186997647942,-0.5278413085751866,-0.4844583526678835,-0.1839294838791041,0.13225777465749275,0.7413670093224682,edm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Au/Ra;Alan Walker;Death Stranding: Timefall,Ghost,1.0717081834784454,-0.3983769087367085,0,0.6433406510619726,-0.29898845757113895,0.2448208373710946,0,-0.4720134475565993,0.3590105979045304,-0.4844583526678835,-0.36445992633497476,0.5406658172330321,0.9230377378703467,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Rompasso,Angetenar,0.9221322195830279,2.209167361137513,0,1.3782375014036594,-0.020718592244546585,0.16314102422941493,1,0.8168932733603681,-1.1042416229733591,1.15255203764066,0.5299863567418392,-1.5227671978748123,-0.3319892023635361,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Marshmello;Lil Peep,Spotlight,1.632618048086261,-0.3987989456098648,0,0.05832407940839247,0.8106126304186485,0.815967695556549,1,1.1253218337813047,-1.076781268760674,-0.4844583526678835,1.9865387901926144,0.6612434298029534,1.1075780763129495,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Silk City;Dua Lipa;Diplo;Mark Ronson,Electricity (with Dua Lipa),1.6700120390601154,0.4533357049799719,0,0.2613876827922794,0.28189988629812307,0.5167809642735418,1,-0.5580487828319132,-1.0877333555575621,-0.4844481824354213,0.3289410912796197,0.23338738520000737,0.13371185023231172,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Nucleya,Bass Rani,0.5107983188706299,-0.8339752334170727,0,1.1316602687232253,-0.045067205460623455,-0.38368544015542694,1,-0.10027586683873348,-1.0966820118428242,-0.48310842992065145,-0.7562930457562396,-0.7662399190086939,-0.1740385470943838,edm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
Punctual;Jordan Shaw,Do It All Again,1.632618048086261,-0.9640610656196088,0,1.0349633147308979,0.6853911910216822,0.717156535838337,0,-0.4005878861959613,-1.0551442192351146,-0.4842891542059001,-0.37266585553751436,0.8518338496715386,0.3119024135887166,edm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
TroyBoi,Do You?,1.221284147373863,-0.1429039215194428,0,1.4169162830005904,-0.2468128578224028,0.25415130291724153,0,1.9743120290452514,-0.6774307867765845,0.6608380957755935,1.444947462825002,0.5406658172330321,-1.0089423876347858,edm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
Bob Sinclar;FISHER;Steve Edwards,World Hold On - FISHER Rework,1.632618048086261,-0.38889514698646416,0,1.1461648118220744,1.0227934027301755,0.6997192723586525,0,-0.3778615712175765,-1.0995936641863873,-0.4659198208224118,-0.5039607227781476,1.7503315433377253,0.40385204127922414,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Robin Schulz;Francesco Yates,Sugar (feat. Francesco Yates),1.7448000210078243,0.18421685886398664,0,0.49346037237386514,0.7862640172025717,0.7218982478371986,0,-0.38273149585580185,-1.0660963060320028,-0.4844583526678835,-0.3890777139425935,0.7429250383180613,0.2834200089953425,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
The Chainsmokers,Everybody Hates Me,1.1091021744522997,0.24643916186299358,0,-0.2849501072643697,0.5671264982578802,0.49276648737608164,0,-0.5677886321083639,-1.0967354366564677,-0.4844583526678835,0.6079426841659653,0.27228338925482065,1.2570725407221177,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Joel Corry;David Guetta;Bryson Tiller,What Would You Do?,1.7074060300339697,-0.44641877279766456,0,0.7400376050542999,1.0645338825291644,1.0454053729208181,1,-0.5564254746191715,-0.7174993970091019,-0.4663779394017891,-0.5614022271959247,0.9374050585921279,0.31327616300640354,edm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
DJ Snake;Justin Bieber;R3HAB,Let Me Love You - R3hab Remix,1.0717081834784454,-0.43537547461674203,0,-0.48801371064825694,0.8036558837854837,1.0672784314962118,0,0.17406322111462602,-1.0596853283948,-0.4844583526678835,0.1402047196212092,0.3539649977699286,2.6974259093431687,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Steve Aoki;Quintino,Mayhem,1.0343141925045911,-0.6881614937415794,0,0.3387452459861413,1.3045416413733504,0.7807872516940276,1,-0.7901818572539867,-1.1150868601429607,1.381611327329355,2.4624826839399097,-1.4274719879405195,0.4319681126945489,edm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
David Guetta,Play Hard (feat. Ne-Yo & Akon),1.520436075164698,-0.06961018454796956,0,0.7593769958527649,1.1549715887603071,1.2413451493899041,0,-0.4606502900674069,-0.6533896206370743,-0.4844583526678835,0.3002203390707311,1.3808195048169993,0.49738911274128117,edm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
Zara Larsson,Ruin My Life,1.333466120295426,-0.22365364325001028,1,0.3580846367846068,0.42103481896141903,0.7371940929948164,1,-0.2934495441550043,0.033119234680055946,-0.4844583526678835,-0.6873632404549073,0.6534642289919907,0.3420943730129903,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Cheat Codes;Tinashe,Lean On Me,1.4830420841908436,-0.7890986459047887,0,0.7352027573546835,0.5184292718257265,0.6142154979275682,1,1.9743120290452514,-0.9277260386957095,-0.4844583526678835,-0.8506612315854448,0.019459362898534352,-0.36480654956383346,edm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
Clean Bandit;Julia Michaels,I Miss You (feat. Julia Michaels),1.5578300661385522,0.0005323437706034872,0,0.7690466912519976,0.1218947137353322,0.3572452992795866,0,-0.5986314881504575,-0.3168132946839287,-0.48443501916157383,-0.6660278245283043,-0.2955982699454533,-0.26794195173449065,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Tiësto,Baila Conmigo,1.7448000210078243,-0.839841545953945,0,0.570817935567727,0.925398949865868,0.5210638009176749,1,-0.067809702583898,-1.0979374949634433,0.7646783071011353,0.341249985083429,-1.4064681457509207,0.4330365844638608,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Axel Johansson,The River,0.9595262105568823,0.08809092705475886,0,-0.17374861017319324,0.20537567333331003,0.7411710127357971,1,-0.788558549041245,-0.8163353022493114,-0.4844583526678835,0.5094715337354904,-0.5445326958962583,-0.5717542673971503,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
David Guetta;Sam Martin,Dangerous (feat. Sam Martin),1.408254102243135,-0.03245687181444541,0,-0.32846373656091676,0.5497346316749682,0.7616674452470052,0,-0.03534353832906252,-0.0016068941881257684,-0.48442854441898536,-0.6188437316137018,-0.05833264521109228,-0.659948980012647,edm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
Skrillex;Sirah,Bangarang (feat. Sirah),1.5578300661385522,0.1308995338885771,1,0.8802481883431741,1.3323686279060096,1.1495700784441965,1,1.8558105295151024,-1.076781268760674,-0.48436000987951044,0.24277883465295402,0.5095490139891815,-0.11457046119096144,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
The Chainsmokers;Kygo,Family,1.1838901564000086,-0.15646537304353114,0,0.24204829199381395,0.06276236735343124,0.491389861311896,1,-0.7479758437227007,0.02243427195138465,-0.4844583526678835,-0.6434615192213204,-0.27615026791804664,0.12327135465789114,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Denis First;KDDK,Touch It,0.6229802917921929,0.0512893117155316,1,1.5667965616886979,0.8836584700668791,0.4600333787387793,0,0.45976546655717804,-1.019349594094066,-0.48403077532713124,-0.3480480679298957,-0.4745198885975943,-0.3590062742447108,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
DJ Snake;Dhee;Arivu;Santhosh Narayanan,Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),0.735162264713756,-0.5471027028369801,0,1.358898110605194,0.34451060599660605,0.5684809209062905,1,-0.25611345526194357,-1.1112669859674607,-0.48444580021880856,-0.6024318732086226,0.762373040345468,-0.36056319025142264,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Tungevaag;Vlade Kay;Jonth;Skinny Days,Famous (feat. Skinny Days),0.5481923098444842,-0.4583342805164434,0,-0.0867213515800986,0.556691378308133,1.0022710895763354,1,-0.2837096948785538,-0.9392123736290312,-0.48442231400630575,-0.7460356342530652,-0.447292685759225,-0.5740743775247991,edm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
Rudimental;Kareen Lomax,Jumper,-1.0971432930051082,-0.15692961360400304,0,0.9334315130389541,0.4732104187101552,0.7789517502751135,0,-0.7057698301914146,-0.8721642325066189,-0.4808850277487398,-0.3890777139425935,1.478059514954032,0.49567955791038165,edm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),1.632618048086261,-0.15626842250272488,1,0.6385058033623562,0.9984447895140987,1.0308743200210813,1,-0.6538239673836779,-0.9685960211328772,-0.4844583526678835,0.004806887779306257,0.41619860425762994,0.4916498929518333,edm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Rudimental;MORGAN;Digga D;TIKE,Be the One,-1.0971432930051082,-0.28724053213888917,0,1.5087783892933015,0.4766887920267376,0.9852927014513797,1,-0.2950728523677461,-0.8644176345283323,-0.48445224442015844,-0.9331308200709675,1.341923500762186,0.555452921462179,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Armağan Oruç,Plevne,0.47340432789677545,-0.1023461780091247,0,-0.05287741768278401,0.4419050588609135,0.42837097926251005,1,-0.5158427693006271,-0.3007858505909218,1.7664309340063633,0.25919069305803316,0.37730260020281664,2.021243550134065,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Kygo;Zoe Wees,Love Me Now (feat. Zoe Wees),1.5952240571124068,-0.141637810899974,0,0.6191664125638907,-0.3476856840032927,0.4207230566837011,1,-0.4736367557693411,-0.6801020274587524,-0.4844583526678835,-0.3521510325311655,0.23727698560548868,-0.3583651911831236,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
Martin Garrix;Bonn,No Sleep (feat. Bonn),1.2586781383477175,0.016119572285841943,0,-0.45416977675094233,0.16015682021773872,0.5250407206586556,1,-0.7966750901049539,-0.7709242106524584,-0.4844583526678835,-0.5614022271959247,-0.45896148697566896,0.43819577672139626,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Mike Perry,By Your Side,1.3708601112692804,-0.7150311746658623,0,0.4982952200734815,0.7793072705694069,0.7064494442280045,1,-0.4427938997272475,-1.0383154029374575,-0.4844583526678835,-0.6861323510745262,-0.06222224561657361,0.2803672325115936,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Rudimental;Rita Ora,Summer Love,-1.0971432930051082,0.7342293798570173,1,0.12601194720302164,0.4697320453935728,0.5437016517509494,1,-0.5823984060230398,-0.6507183799549064,-0.47465461506920736,-0.4465192183603706,-0.6456623064387726,1.4084597265512104,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Martin Garrix;Bono;The Edge,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,1.3708601112692804,0.15547614780204425,0,0.6094967171646579,0.5010374052428145,0.7951653461421886,1,-0.7431059190844753,-0.4530465694744876,-0.48443098771807536,-0.36035696173370496,-0.5484222963017396,0.18786810505401175,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Rudimental;Jess Glynne;Macklemore;Dan Caplen,These Days,-1.0597493020312538,0.08176037395741473,0,0.5804876309669598,0.7271316708206711,0.8769981177354446,1,-0.595384871724974,-0.6133210104045569,-0.4844583526678835,-0.4424162537591008,0.5095490139891815,-0.6584836473004476,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Don Diablo;Zak Abel,Bad,-1.0971432930051082,-0.5069810640955902,1,1.2573663089132507,0.6436507112226932,0.8641496078030454,1,-0.010993915137935913,0.07318784491257331,-0.4536117016564725,-0.3521510325311655,0.8907298537263519,0.3114444971161543,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Alle Farben;KIDDO,Alright,-1.0223553110573993,-0.5197828492479972,0,0.2855619212903613,0.7480019107201655,0.39777928894727427,1,-0.17819466105033852,-0.9945070557499051,-0.4844583526678835,0.44792706471644345,-0.2489230650796773,0.2500531620279703,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Nicky Romero;Norma Jean Martine,I Hope That It Hurts,-1.0971432930051082,-0.6433833814996985,0,0.9140921222404886,0.633215591272946,0.6746340863001591,1,1.1415549159087224,-0.9953084279545555,-0.4844583526678835,-0.7259311077068432,0.34229619655348464,-0.11389885036453658,edm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Alle Farben;HUGEL;FAST BOY,Castle,-1.0971432930051082,-0.8351147329745947,0,0.42577250457923593,0.44538343217749593,0.5170868811766941,0,1.1253218337813047,-0.9071574854430173,-0.4844314152954161,2.1629662680472155,-0.4511822861647063,0.31333721853607877,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Anthony Keyrouz;Paradigm,Wake Me Up In Paris,1.632618048086261,-0.9707151803197062,0,0.8512391021454758,0.7897423905191541,0.810920066654535,0,1.693479708240925,-0.9624521675638912,-0.48444347908467306,-0.33573917412608634,-0.31893587237834126,0.5257494062753056,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Clarx;Anikdote;Shiah Maisel;Catas;Le Malls;CHENDA,Numb The Pain,1.2960721293215718,-0.7436312067700859,0,0.08733316560609068,0.94279081644878,0.42087601513527734,1,0.49223163081201354,-1.0065276388196602,-0.4844583526678835,0.43972113551390385,0.01168016208757169,0.6786629803462721,edm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
Alle Farben;Moss Kena,Forgot How to Love,-1.0971432930051082,-0.8003670304180612,0,0.2178740534957321,0.9775745496146042,0.597848943608917,1,1.8882766937699378,-1.0439250083700098,-0.4844583526678835,0.7720612682167568,0.4356466062850366,0.3087275260456181,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Swedish House Mafia;The Weeknd,Moth To A Flame (with The Weeknd),0.9969202015307367,0.3946303759239339,0,0.038984688609926994,0.24363777981571655,0.3867662804337893,1,-0.6944066727022221,-1.1080614971488592,-0.4844583526678835,-0.6270496608162414,-1.3068943753705986,0.19363785260829636,edm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
Dillon Francis;DJ Snake,Get Low,0.6603742827660473,0.12639780724157684,0,0.6771845849592871,1.2071471885090432,0.816885446266006,0,0.024718865542382975,-1.0348427900506392,1.5343175204551522,1.2233873743564339,1.1863394845429327,-0.3890455948447972,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
ILLENIUM;iann dior,First Time,1.221284147373863,-0.5650955415292094,0,-0.03837287458393491,0.2714647663483758,0.6679039144308072,1,-0.616487878490617,-0.9806166042026325,-0.4844583526678835,0.25919069305803316,-0.05833264521109228,1.2609800946213163,edm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
Ritviz,Ved,0.5107983188706299,-0.3650359957573627,0,1.1074860302251435,0.6019102314237044,0.3730000197919332,1,-0.39571796155773603,-1.1064587527395586,1.3571783364292276,-0.37266585553751436,0.15948497749586207,-0.2056347837011816,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Kygo;Sasha Alex Sloan,I'll Wait,1.333466120295426,0.13240479873616784,0,0.3725891798834559,0.21581079328305727,0.435101151131862,1,-0.3697450301538676,-0.730855600419941,-0.48440643256222077,-0.6270496608162414,-0.36561107724411723,0.28097778780834365,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
David Guetta;Benny Benassi,Satisfaction,1.632618048086261,-0.7072234925124712,0,1.0543027055293634,1.2036688151924608,0.5437016517509494,1,1.9694421044070265,-0.9173082000352552,-0.3769531927073224,-0.7255208112467162,-0.5250846938688516,0.3737516651494634,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
The Chainsmokers,Beach House,0.9969202015307367,0.002417441804034853,0,-0.6475636847355968,0.8662666034839671,0.8147440279439395,1,-0.4720134475565993,-0.6507183799549064,-0.4844583526678835,0.341249985083429,0.34229619655348464,2.0199003284812154,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Zaeden,dooriyan,0.43601033692292107,-0.6235476484613536,0,0.972110294635885,0.01406514092127751,0.35862192534377224,1,0.1107542008176969,0.8371626800125703,0.059175694859953575,-0.5039607227781476,0.11669937303556742,1.4131610023361831,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Kygo;Justin Jesso,Stargazing,1.4456480932169893,0.4347660825610958,0,0.6916891280581362,-0.31985869747063345,0.6201808775390392,1,-0.012617223350677732,-0.7094856749625985,-0.4844583526678835,-0.6840808687738913,-0.10111824967138693,-0.44698729250634534,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
Nucleya;DIVINE,Scene Kya Hai,0.47340432789677545,-0.7573614730434368,0,0.34841494138537404,1.078447375795494,0.4574330850619842,1,1.9743120290452514,-1.1105724633900969,-0.4844292774087123,1.9455091441799164,0.9490738598085715,0.8591736538303266,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Starley;Ryan Riback,Call on Me (Ryan Riback Remix),1.2960721293215718,0.2263783424922986,0,0.6578451941608217,0.8697449768005495,0.8863285832815916,1,-0.7414826108717336,-0.9533699492445208,-0.4821250020369213,-0.4054895723476727,1.0929890748113806,-0.26794195173449065,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
somanshu;Nikhita Gandhi;Yashraj;Lost Stories,Ruh,0.43601033692292107,-0.7648737293856185,0,0.12601194720302164,0.984531296247769,0.9040717636644283,0,1.4986827227119122,-0.5839373629007109,-0.48429648410317017,-0.26188581130323,-1.4247492676566829,1.1676567175131214,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
Far East Movement;Ryan Tedder;Ruff Loaderz,Rocketeer,-0.9475673291096907,0.07462795080107366,0,0.6288361079631234,0.890615216700044,0.5663395025842239,0,-0.5759051731720728,-0.6320196951797317,-0.4844583526678835,0.0376306045894646,-0.3422734748112293,-0.5426002519773513,edm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
Zedd;Selena Gomez,I Want You To Know,1.3708601112692804,0.4790377505551891,0,0.22270890119534847,0.8940935900166264,1.0617719272394694,0,-0.39571796155773603,-1.1011696961888664,-0.4844381343679136,-0.46293107676544976,-0.3072670711618973,0.49513005814330685,edm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
Jonas Blue;RAYE,By Your Side,1.2960721293215718,-0.0660369390219131,0,0.7787163866512303,0.5358211384086385,0.9127903954042706,1,-0.7918051654667285,-0.9055547410337167,-0.4844583526678835,-0.8170169218550325,0.7351458375070987,0.28171045416444335,edm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
Martin Garrix;Zedd,Follow,1.408254102243135,0.21484266795936038,0,0.2613876827922794,0.6645209511221877,0.5683279624547143,0,-0.6246044195543259,-1.026561943935919,0.1049875527976927,-0.7591651209771285,-0.9490511380663162,0.40620267917171055,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Martin Garrix,Animals,1.221284147373863,1.3658779000142436,1,0.6868542803585199,0.9358340698156152,0.4771647253153113,1,-0.6911600562767385,-1.111560822442499,1.5709670068053434,0.2017491886402561,-1.586556644524706,0.43447138941122254,edm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
David Guetta;Usher,Without You (feat. Usher),1.520436075164698,0.030736115992820966,0,0.3580846367846068,0.08711098056950811,0.9316042849481406,1,-0.8632307268273665,-0.5091426238000119,-0.4844459529250017,-0.4136955015502123,-0.16724145656456935,0.43059436327686196,edm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Swedish House Mafia;Ty Dolla $ign;070 Shake,Lifetime (with Ty Dolla $ign & 070 Shake),1.4830420841908436,-0.26930396502974746,0,0.24204829199381395,0.44886180549407834,0.3049335088405333,0,0.7194947805958616,-1.060753824667667,-0.48444922083753456,2.65942498480086,-1.1279727567184576,-0.42549574606075546,edm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
Diplo;French Montana;Lil Pump;Zhavia,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",1.408254102243135,-0.3408392150297362,1,0.40643311378077046,0.890615216700044,1.528448162998393,1,0.8168932733603681,-0.8109928208849758,-0.4844583526678835,0.6448693655773933,0.15948497749586207,1.7749455434252286,edm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
ILLENIUM;Skylar Grey,From The Ashes (with Skylar Grey),1.408254102243135,0.6757491371333293,0,-0.6282242939371313,0.6958263109714294,0.810920066654535,1,-0.40708111904692845,-1.0506031100754294,-0.4837528500556423,-0.1305909440625968,-1.1124143550965322,1.2540502920032068,edm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Deaf Kev,Invincible,1.1838901564000086,1.0361264231214733,0,0.12601194720302164,1.3254118812728448,1.0645251793678405,0,-0.4979863789604677,-1.1151028875870537,1.7084025806185605,-0.7448047448726842,-0.684558310493586,-0.41789433261622116,edm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
Tiësto;Deorro,Savage,1.5578300661385522,-0.540884692905811,0,0.7738815389516139,0.386251085795595,0.655820196756289,0,-0.5336991596407866,-0.6053072883580535,-0.4844583526678835,-0.7628577891182713,-0.7156751137374366,0.4330671122286984,edm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Sigala;Talia Mar,Stay the Night,1.7821940119816786,-0.4782262851378759,0,0.49346037237386514,1.2071471885090432,1.0963405372956858,0,-0.1424818803700194,-0.642704657908403,-0.4844583526678835,-0.6972103554979546,-0.11667665129331224,0.3130624686525414,edm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
